ubicacion,t_ms,pc_time_s,ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps
Asiento,1548152.0,1765877785.729496,0.002346317626953125,-0.0005985504150390625,-0.00181959326171875,-0.18251908396946565,-0.16328244274809162,-0.06725190839694657
Asiento,1548164.0,1765877785.730303,0.0024181436767578123,-0.0005506663818359375,-0.0019393033447265625,-0.04351145038167939,-0.2982442748091603,-0.057938931297709925
Asiento,1548176.0,1765877785.7311835,0.0024181436767578123,-0.0005746083984374999,-0.0019393033447265625,0.12564885496183206,-0.35053435114503817,-0.07190839694656488
Asiento,1548188.0,1765877785.7321033,0.0022505495605468747,-0.0008379705810546874,-0.0018674772949218749,0.322824427480916,-0.3384732824427481,-0.01816793893129771
Asiento,1548200.0,1765877785.836044,0.00220266552734375,-0.00105344873046875,-0.0016519991455078123,0.44633587786259543,-0.31190839694656486,-0.020381679389312977
Asiento,1548212.0,1765877785.8374555,0.0021308394775390624,-0.0012210428466796874,-0.0016041151123046876,0.5504580152671755,-0.32587786259541984,-0.06732824427480916
Asiento,1548224.0,1765877785.8383613,0.0019632453613281247,-0.0008858546142578124,-0.0016519991455078123,0.43572519083969463,-0.2963358778625954,-0.08282442748091602
Asiento,1548236.0,1765877785.8391654,0.0017956512451171875,-0.000622492431640625,-0.0017956512451171875,0.16809160305343512,-0.1881679389312977,-0.03374045801526718
Asiento,1548248.0,1765877785.8398445,0.00181959326171875,-0.00047884033203125,-0.0018674772949218749,0.02183206106870229,-0.046641221374045805,0.015038167938931297
Asiento,1548260.0,1765877785.840547,0.0019632453613281247,-0.0004070142822265625,-0.0024420856933593748,-0.18648854961832062,0.24564885496183206,0.12587786259541983
Asiento,1548272.0,1765877785.841336,0.0020829554443359375,-0.000622492431640625,-0.0023223756103515625,-0.4404580152671756,0.5864122137404579,0.17702290076335878
Asiento,1548284.0,1765877785.8420632,0.002274491577148437,-0.000909796630859375,-0.001987187377929687,-0.4541984732824427,0.7391603053435114,0.18610687022900763
Asiento,1548296.0,1765877785.8427262,0.0024420856933593748,-0.0011731588134765625,-0.00181959326171875,-0.3282442748091603,0.7310687022900763,0.14091603053435114
Asiento,1548308.0,1765877785.9470267,0.00258573779296875,-0.0013168109130859374,-0.0017717092285156248,-0.25450381679389317,0.657175572519084,0.07580152671755724
Asiento,1548320.0,1765877785.9497974,0.00258573779296875,-0.0012689268798828125,-0.0017238251953125,-0.21580152671755726,0.5327480916030535,-0.018244274809160306
Asiento,1548332.0,1765877785.9521105,0.00258573779296875,-0.0010295067138671875,-0.00181959326171875,-0.1946564885496183,0.39076335877862595,-0.10114503816793893
Asiento,1548344.0,1765877785.954056,0.002537853759765625,-0.0007900865478515625,-0.001987187377929687,-0.20595419847328245,0.2776335877862595,-0.13931297709923665
Asiento,1548356.0,1765877785.955852,0.0024899697265625,-0.0006464344482421875,-0.0022266075439453126,-0.24099236641221375,0.1963358778625954,-0.156412213740458
Asiento,1548368.0,1765877785.9568582,0.0024899697265625,-0.00047884033203125,-0.00239420166015625,-0.2538931297709924,0.1419847328244275,-0.17603053435114502
Asiento,1548380.0,1765877785.9576535,0.0024181436767578123,-0.0003112462158203125,-0.002537853759765625,-0.21557251908396946,0.116793893129771,-0.176412213740458
Asiento,1548392.0,1765877785.9583442,0.0022984335937499996,-0.0002154781494140625,-0.00258573779296875,-0.08381679389312978,0.14969465648854963,-0.1416030534351145
Asiento,1548404.0,1765877785.9590104,0.0021308394775390624,-0.000239420166015625,-0.0023223756103515625,0.18229007633587785,0.22541984732824427,-0.04267175572519084
Asiento,1548416.0,1765877785.959666,0.00220266552734375,-0.0005746083984374999,-0.0021308394775390624,0.498854961832061,0.25725190839694656,0.01465648854961832
Asiento,1548428.0,1765877786.0635066,0.0024181436767578123,-0.000909796630859375,-0.0020111293945312496,0.7433587786259541,0.25610687022900763,-0.001984732824427481
Asiento,1548440.0,1765877786.065794,0.0026096798095703124,-0.0011252747802734373,-0.0017956512451171875,0.8187022900763359,0.20671755725190838,-0.06702290076335878
Asiento,1548452.0,1765877786.0677447,0.0026815058593750002,-0.0012210428466796874,-0.0014844050292968749,0.7881679389312977,0.06427480916030534,-0.13580152671755724
Asiento,1548464.0,1765877786.0690932,0.0027293898925781247,-0.0014604630126953124,-0.001292868896484375,0.6087022900763358,-0.10435114503816793,-0.23572519083969465
Asiento,1548476.0,1765877786.070135,0.002753331909179687,-0.001580173095703125,-0.00124498486328125,0.38114503816793893,-0.21687022900763359,-0.3767175572519084
Asiento,1548488.0,1765877786.0712013,0.0027054478759765623,-0.0013168109130859374,-0.0009816226806640624,0.19664122137404583,-0.21862595419847328,-0.4496946564885496
Asiento,1548500.0,1765877786.0722666,0.002537853759765625,-0.0013168109130859374,-0.0009337386474609374,0.2019847328244275,-0.13305343511450382,-0.4749618320610687
Asiento,1548512.0,1765877786.0732925,0.0024420856933593748,-0.0012210428466796874,-0.0010295067138671875,0.10801526717557253,0.07229007633587786,-0.39114503816793894
Asiento,1548524.0,1765877786.0743234,0.0024899697265625,-0.00105344873046875,-0.0008379705810546874,0.10435114503816793,0.3081679389312977,-0.10877862595419847
Asiento,1548536.0,1765877786.1788187,0.0024660277099609372,-0.001197100830078125,-0.000622492431640625,0.1566412213740458,0.4493129770992366,0.006641221374045801
Asiento,1548548.0,1765877786.1801543,0.0024899697265625,-0.00124498486328125,-0.0009576806640625,0.23900763358778626,0.48427480916030535,-0.02480916030534351
Asiento,1548560.0,1765877786.1812587,0.0025139117431640626,-0.00086191259765625,-0.0010055646972656248,0.23587786259541985,0.41404580152671755,-0.0283969465648855
Asiento,1548572.0,1765877786.182246,0.0024420856933593748,-0.0005506663818359375,-0.0011731588134765625,0.12305343511450383,0.3319083969465649,-0.0416793893129771
Asiento,1548584.0,1765877786.1831334,0.00220266552734375,-0.0002633621826171875,-0.0013646949462890624,-0.01610687022900763,0.19297709923664122,0.02282442748091603
Asiento,1548596.0,1765877786.183973,0.0021787235107421873,-4.7884033203125e-05,-0.0015083470458984373,-0.10732824427480916,0.12671755725190842,0.03847328244274809
Asiento,1548608.0,1765877786.1847656,0.00220266552734375,-0.0002154781494140625,-0.0016998831787109372,-0.20114503816793894,0.13717557251908397,0.002748091603053435
Asiento,1548620.0,1765877786.1855206,0.0022505495605468747,-0.00033518823242187503,-0.0018435352783203124,-0.30190839694656485,0.19625954198473283,0.017404580152671753
Asiento,1548632.0,1765877786.1862652,0.002154781494140625,-0.0004070142822265625,-0.0018674772949218749,-0.2692366412213741,0.2516030534351145,-0.0033587786259541984
Asiento,1548644.0,1765877786.290466,0.0021068974609375,-0.0004548983154296875,-0.00181959326171875,-0.2684732824427481,0.324351145038168,-0.03740458015267176
Asiento,1548656.0,1765877786.292727,0.0020111293945312496,-0.0005027823486328124,-0.0017956512451171875,-0.2938167938931298,0.5426717557251909,-0.03282442748091603
Asiento,1548668.0,1765877786.2947533,0.0019632453613281247,-0.0005746083984374999,-0.0016041151123046876,-0.2543511450381679,0.7872519083969465,0.0008396946564885496
Asiento,1548680.0,1765877786.2962022,0.0017956512451171875,-0.0005027823486328124,-0.0016998831787109372,0.03603053435114504,1.0246564885496183,0.034732824427480914
Asiento,1548692.0,1765877786.2972455,0.0018674772949218749,-0.0002633621826171875,-0.001580173095703125,0.22969465648854961,1.2040458015267175,0.08366412213740458
Asiento,1548704.0,1765877786.2981591,0.0018435352783203124,-9.576806640625e-05,-0.0012689268798828125,0.2785496183206107,1.2609160305343512,0.055725190839694655
Asiento,1548716.0,1765877786.299111,0.001987187377929687,-0.0002633621826171875,-0.0012210428466796874,0.2648854961832061,1.19,-0.009083969465648855
Asiento,1548728.0,1765877786.3000221,0.002346317626953125,-0.0003591302490234375,-0.0008858546142578124,0.13305343511450382,1.025496183206107,-0.1254961832061069
Asiento,1548740.0,1765877786.3008485,0.002633621826171875,-0.0007900865478515625,-0.0010055646972656248,0.050152671755725194,0.7317557251908396,-0.1684732824427481
Asiento,1548752.0,1765877786.3016307,0.0024181436767578123,-0.0008379705810546874,-0.001101332763671875,-0.0634351145038168,0.39534351145038166,-0.2701526717557252
Asiento,1548764.0,1765877786.4052873,0.0018914193115234376,-0.000383072265625,-0.0012210428466796874,-0.2199236641221374,0.08885496183206107,-0.4761068702290076
Asiento,1548776.0,1765877786.4069974,0.0016998831787109372,-0.00016759411621093752,-0.0013646949462890624,-0.4335114503816794,-0.06793893129770992,-0.6673282442748092
Asiento,1548788.0,1765877786.4084792,0.00162805712890625,-0.0001915361328125,-0.00181959326171875,-0.6096946564885497,-0.031068702290076338,-0.715114503816794
Asiento,1548800.0,1765877786.4098983,0.0013407529296875001,-0.00016759411621093752,-0.0018435352783203124,-0.3535114503816794,0.19061068702290077,-0.656793893129771
Asiento,1548812.0,1765877786.411316,0.0015562310791015625,-4.7884033203125e-05,-0.0018674772949218749,-0.055496183206106865,0.6138167938931297,-0.47076335877862596
Asiento,1548824.0,1765877786.4121215,0.0015322890625,-0.0002154781494140625,-0.0014844050292968749,0.4166412213740458,1.053969465648855,-0.3102290076335878
Asiento,1548836.0,1765877786.412864,0.0016759411621093748,-0.00014365209960937497,-0.0009816226806640624,0.6183969465648855,1.3745038167938932,-0.17763358778625954
Asiento,1548848.0,1765877786.4135542,0.00181959326171875,-0.0005985504150390625,-0.0007422025146484374,0.6451145038167939,1.6980152671755726,-0.003129770992366412
Asiento,1548860.0,1765877786.4142277,0.0016998831787109372,-0.0009576806640625,-0.00028730419921874995,0.5400763358778626,1.9033587786259543,0.07625954198473282
Asiento,1548872.0,1765877786.516798,0.0015562310791015625,-0.00076614453125,-0.0002154781494140625,0.3246564885496183,1.9100000000000001,0.11854961832061069
Asiento,1548884.0,1765877786.5177925,0.001580173095703125,-0.0006703764648437501,-0.0005746083984374999,0.21267175572519084,1.9016030534351147,0.051755725190839694
Asiento,1548896.0,1765877786.5187578,0.0014125789794921873,-0.00033518823242187503,-0.00086191259765625,0.21618320610687022,1.9029007633587787,-0.033053435114503815
Asiento,1548908.0,1765877786.5197392,0.0010773907470703124,-0.0,-0.0010055646972656248,0.2400763358778626,1.884885496183206,-0.09648854961832061
Asiento,1548920.0,1765877786.5207353,0.00076614453125,-2.39420166015625e-05,-0.000909796630859375,0.23534351145038165,1.8247328244274807,-0.13213740458015266
Asiento,1548937.0,1765877786.5217285,0.000909796630859375,-7.182604980468749e-05,-0.0005506663818359375,0.35923664122137405,1.6712213740458015,-0.1348854961832061
Asiento,1548949.0,1765877786.5226939,0.0013168109130859374,-0.0001197100830078125,-0.0005506663818359375,0.3111450381679389,1.719236641221374,-0.05877862595419847
Asiento,1548961.0,1765877786.5236597,0.0013168109130859374,-0.00028730419921874995,-0.00033518823242187503,0.1804580152671756,1.9100000000000001,0.16572519083969467
Asiento,1548973.0,1765877786.5246098,0.0012210428466796874,-0.000526724365234375,-7.182604980468749e-05,0.06916030534351146,1.9100000000000001,0.30267175572519084
Asiento,1548985.0,1765877786.6277242,0.0010773907470703124,-0.0005506663818359375,-2.39420166015625e-05,-0.01236641221374046,1.9100000000000001,0.26786259541984736
Asiento,1548997.0,1765877786.6287475,0.000909796630859375,-0.0004070142822265625,-0.0002154781494140625,0.02381679389312977,1.7230534351145037,0.20244274809160304
Asiento,1549009.0,1765877786.6297438,0.0005746083984374999,-0.0002633621826171875,-0.00016759411621093752,0.0883206106870229,1.4213740458015267,0.14129770992366414
Asiento,1549021.0,1765877786.630683,0.0005027823486328124,-0.0001915361328125,-0.0005506663818359375,0.07587786259541984,1.162442748091603,0.14267175572519086
Asiento,1549033.0,1765877786.6316454,0.00033518823242187503,-0.0002154781494140625,-0.00076614453125,0.15167938931297711,0.9858778625954199,0.2016030534351145
Asiento,1549045.0,1765877786.6325982,0.0001915361328125,-0.0001197100830078125,-0.00028730419921874995,0.15129770992366412,1.0290839694656488,0.3513740458015267
Asiento,1549057.0,1765877786.63357,0.00014365209960937497,-0.0001197100830078125,-0.0003112462158203125,0.24213740458015268,1.1077862595419847,0.4772519083969466
Asiento,1549069.0,1765877786.6345758,-0.000239420166015625,-2.39420166015625e-05,-0.0002154781494140625,0.2654198473282443,1.367175572519084,0.6123664122137404
Asiento,1549081.0,1765877786.6355486,-0.000383072265625,9.576806640625e-05,-0.0003112462158203125,0.42259541984732824,1.7399236641221374,0.703587786259542
Asiento,1549093.0,1765877786.738311,4.7884033203125e-05,0.00016759411621093752,-0.0004548983154296875,0.5581679389312978,1.9100000000000001,0.716030534351145
Asiento,1549105.0,1765877786.739334,0.0005027823486328124,7.182604980468749e-05,-0.000383072265625,0.6029007633587786,1.9100000000000001,0.7130534351145038
Asiento,1549117.0,1765877786.740354,0.000718260498046875,-0.0001915361328125,-0.000239420166015625,0.63,1.9100000000000001,0.7266412213740457
Asiento,1549129.0,1765877786.7413502,0.000430956298828125,-0.000430956298828125,-0.0001197100830078125,0.5853435114503818,1.9100000000000001,0.6438931297709923
Asiento,1549141.0,1765877786.742335,-0.00016759411621093752,-0.00033518823242187503,-0.0004070142822265625,0.45305343511450386,1.9100000000000001,0.5090839694656488
Asiento,1549153.0,1765877786.743314,-0.0006703764648437501,-0.0002154781494140625,-0.00033518823242187503,0.32580152671755724,1.7282442748091604,0.38862595419847323
Asiento,1549165.0,1765877786.7442904,-0.0007422025146484374,-7.182604980468749e-05,-0.00047884033203125,0.16763358778625956,1.437175572519084,0.27961832061068703
Asiento,1549177.0,1765877786.7452712,-0.0005027823486328124,-9.576806640625e-05,-0.0005506663818359375,-0.007480916030534351,1.0331297709923664,0.22106870229007633
Asiento,1549189.0,1765877786.746235,-0.0001915361328125,4.7884033203125e-05,-0.0007422025146484374,-0.24580152671755728,0.41045801526717557,0.11847328244274809
Asiento,1549201.0,1765877786.7471993,-9.576806640625e-05,0.0005027823486328124,-0.001101332763671875,-0.4199236641221374,-0.252824427480916,0.05305343511450382
Asiento,1549213.0,1765877786.8514557,-4.7884033203125e-05,0.0006943184814453124,-0.0014125789794921873,-0.5235114503816793,-0.6758778625954199,0.02480916030534351
Asiento,1549225.0,1765877786.852501,0.0001915361328125,0.000718260498046875,-0.00124498486328125,-0.5806870229007633,-0.7457251908396947,0.02900763358778626
Asiento,1549237.0,1765877786.8534956,0.0003112462158203125,0.0004548983154296875,-0.00076614453125,-0.62793893129771,-0.7088549618320611,0.0797709923664122
Asiento,1549249.0,1765877786.8544939,0.0005027823486328124,-9.576806640625e-05,0.0,-0.805267175572519,-0.7617557251908398,0.10480916030534351
Asiento,1549261.0,1765877786.8555086,0.00016759411621093752,-0.000526724365234375,0.0008379705810546874,-1.02,-1.1798473282442747,-0.06679389312977099
Asiento,1549273.0,1765877786.8565469,-0.0005027823486328124,-0.0005506663818359375,0.000718260498046875,-1.074503816793893,-1.7868702290076337,-0.34488549618320613
Asiento,1549285.0,1765877786.8576045,-0.0005506663818359375,-0.00014365209960937497,-0.00016759411621093752,-1.0333587786259542,-1.9088549618320612,-0.5693893129770993
Asiento,1549297.0,1765877786.8581948,-0.000239420166015625,0.0002633621826171875,-0.0009816226806640624,-1.0020610687022902,-1.7200763358778628,-0.5835114503816794
Asiento,1549309.0,1765877786.8585484,9.576806640625e-05,0.000383072265625,-0.0010773907470703124,-1.0059541984732825,-0.9983969465648854,-0.39763358778625957
Asiento,1549321.0,1765877786.9618049,-2.39420166015625e-05,0.0003112462158203125,-0.0001197100830078125,-0.9050381679389313,-0.2878625954198473,0.052061068702290075
Asiento,1549333.0,1765877786.9637456,7.182604980468749e-05,-0.0003112462158203125,0.00047884033203125,-0.7216030534351145,0.08267175572519084,0.42877862595419847
Asiento,1549345.0,1765877786.9653912,0.0001915361328125,-0.000814028564453125,0.0010773907470703124,-0.4632824427480916,-0.026183206106870232,0.40557251908396946
Asiento,1549357.0,1765877786.9669378,9.576806640625e-05,-0.0013407529296875001,0.0009816226806640624,-0.2785496183206107,-0.20229007633587787,0.25236641221374045
Asiento,1549369.0,1765877786.9683022,-2.39420166015625e-05,-0.0015562310791015625,0.001197100830078125,0.03870229007633588,-0.44595419847328244,0.06893129770992366
Asiento,1549381.0,1765877786.969341,-0.000622492431640625,-0.0013407529296875001,0.0012210428466796874,0.11763358778625954,-0.6991603053435115,-0.11480916030534351
Asiento,1549393.0,1765877786.9699612,-0.00124498486328125,-0.001292868896484375,0.0014125789794921873,-0.10038167938931299,-0.945648854961832,-0.38122137404580153
Asiento,1549405.0,1765877786.9705582,-0.0013646949462890624,-0.0012210428466796874,0.0013407529296875001,-0.390381679389313,-1.1594656488549617,-0.5259541984732825
Asiento,1549417.0,1765877786.971184,-0.0015562310791015625,-0.0012689268798828125,0.0012210428466796874,-0.6633587786259543,-1.2316793893129772,-0.6673282442748092
Asiento,1549429.0,1765877787.07375,-0.0014125789794921873,-0.001197100830078125,0.0007900865478515625,-0.6322137404580153,-1.2955725190839695,-0.8884732824427481
Asiento,1549441.0,1765877787.0747268,-0.0008858546142578124,-0.001101332763671875,0.00033518823242187503,-0.7154198473282443,-1.4297709923664124,-1.002290076335878
Asiento,1549453.0,1765877787.0763454,-0.0001197100830078125,-0.00105344873046875,0.00016759411621093752,-0.7016030534351145,-1.5789312977099237,-1.0138167938931297
Asiento,1549465.0,1765877787.077225,0.000430956298828125,-0.0006943184814453124,-0.000526724365234375,-0.6890076335877863,-1.3449618320610688,-1.0119847328244274
Asiento,1549477.0,1765877787.0780747,0.00076614453125,-4.7884033203125e-05,-0.0010055646972656248,-0.6147328244274809,-0.69793893129771,-0.9228244274809161
Asiento,1549489.0,1765877787.0788534,0.001292868896484375,2.39420166015625e-05,-0.0006943184814453124,-0.45091603053435114,-0.4433587786259542,-0.7078625954198473
Asiento,1549501.0,1765877787.0796196,0.0010055646972656248,-0.0007900865478515625,-0.0007422025146484374,-0.6590076335877862,0.18786259541984732,-0.5789312977099237
Asiento,1549513.0,1765877787.0803535,0.0004070142822265625,-0.0009816226806640624,0.0004548983154296875,-0.5484732824427481,0.7074809160305344,-0.5242748091603054
Asiento,1549525.0,1765877787.0810843,0.0003112462158203125,-0.0012210428466796874,-0.0002154781494140625,-0.4817557251908397,0.6949618320610688,-0.21427480916030534
Asiento,1549537.0,1765877787.0817566,0.0007900865478515625,-0.001101332763671875,7.182604980468749e-05,-0.25198473282442746,0.2917557251908397,-0.3347328244274809
Asiento,1549549.0,1765877787.184336,0.0006943184814453124,-0.0011731588134765625,0.0003112462158203125,-0.16290076335877862,-0.07221374045801528,-0.29954198473282445
Asiento,1549561.0,1765877787.1853285,0.000526724365234375,-0.0011492167968749998,0.0002154781494140625,-0.10572519083969466,-0.3547328244274809,-0.3420610687022901
Asiento,1549573.0,1765877787.1863003,-0.000430956298828125,-0.0006943184814453124,-0.00047884033203125,-0.04229007633587786,-0.3931297709923664,-0.29938931297709925
Asiento,1549585.0,1765877787.1872602,-0.000526724365234375,-0.00105344873046875,-0.0006703764648437501,0.046259541984732824,-0.42267175572519083,-0.3376335877862595
Asiento,1549597.0,1765877787.188207,-0.0005746083984374999,-0.0012689268798828125,-0.000718260498046875,0.05030534351145038,-0.5754961832061068,-0.30419847328244276
Asiento,1549609.0,1765877787.1891425,-0.0006943184814453124,-0.0013646949462890624,-0.0006703764648437501,-0.07618320610687024,-0.38267175572519085,-0.15923664122137404
Asiento,1549621.0,1765877787.190079,-0.0007900865478515625,-0.001580173095703125,-0.000430956298828125,-0.20442748091603055,-0.15702290076335879,-0.005419847328244275
Asiento,1549633.0,1765877787.1910174,-0.0005506663818359375,-0.0016041151123046876,-0.0001197100830078125,-0.2825190839694656,-0.1270229007633588,0.0883206106870229
Asiento,1549645.0,1765877787.19194,-0.00028730419921874995,-0.0017477672119140624,-7.182604980468749e-05,-0.32908396946564883,-0.06580152671755725,0.11221374045801526
Asiento,1549657.0,1765877787.2946289,-2.39420166015625e-05,-0.0013168109130859374,-0.0003112462158203125,-0.28450381679389314,0.0865648854961832,0.14450381679389313
Asiento,1549669.0,1765877787.2956598,2.39420166015625e-05,-0.00105344873046875,-0.000383072265625,-0.20129770992366414,0.3401526717557252,0.1386259541984733
Asiento,1549681.0,1765877787.2966483,0.00047884033203125,-0.000622492431640625,-0.00016759411621093752,-0.28450381679389314,0.2942748091603053,0.22969465648854961
Asiento,1549693.0,1765877787.2976332,0.0007422025146484374,-0.0006943184814453124,-0.000239420166015625,-0.36473282442748095,0.16526717557251908,0.24213740458015268
Asiento,1549705.0,1765877787.2985904,0.0005746083984374999,-0.0015322890625,-0.000239420166015625,-0.6316793893129771,0.01595419847328244,0.5106870229007634
Asiento,1549717.0,1765877787.2995365,0.0014125789794921873,-0.00162805712890625,-0.000239420166015625,-0.18137404580152672,-0.196793893129771,0.06580152671755725
Asiento,1549729.0,1765877787.3004963,0.0012210428466796874,-0.0008858546142578124,0.0001197100830078125,-0.3240458015267176,-0.3802290076335878,-0.07610687022900764
Asiento,1549741.0,1765877787.3014534,0.0021787235107421873,-0.001987187377929687,0.00016759411621093752,-0.17534351145038168,-0.14267175572519086,-0.08274809160305344
Asiento,1549753.0,1765877787.3024335,0.0009337386474609374,-0.0009576806640625,-9.576806640625e-05,-0.15282442748091601,-0.10351145038167939,-0.11404580152671755
Asiento,1549765.0,1765877787.4049459,0.000383072265625,-0.00124498486328125,-0.00033518823242187503,-0.046641221374045805,-0.08984732824427481,0.009923664122137405
Asiento,1549777.0,1765877787.4059305,0.0007900865478515625,-0.0013168109130859374,-0.0007900865478515625,0.14022900763358778,0.04221374045801527,0.01610687022900763
Asiento,1549789.0,1765877787.4069288,0.0012689268798828125,-0.0011731588134765625,-0.0012210428466796874,0.08389312977099236,0.2592366412213741,-0.28503816793893133
Asiento,1549801.0,1765877787.4079282,0.0007422025146484374,-0.0011731588134765625,-0.00047884033203125,0.20404580152671756,0.0983969465648855,-0.21404580152671754
Asiento,1549813.0,1765877787.4091187,0.0001915361328125,-0.000383072265625,-7.182604980468749e-05,0.0019083969465648854,0.27282442748091607,-0.17167938931297708
Asiento,1549825.0,1765877787.4100723,0.0005027823486328124,-0.0008858546142578124,7.182604980468749e-05,-0.02954198473282443,0.16969465648854962,-0.021908396946564886
Asiento,1549837.0,1765877787.4110456,0.000430956298828125,-0.001292868896484375,-0.000239420166015625,-0.06458015267175574,0.20763358778625954,-0.10412213740458015
Asiento,1549849.0,1765877787.4119978,0.0006943184814453124,-0.0014844050292968749,-0.0003591302490234375,0.039312977099236646,0.32251908396946566,-0.14297709923664123
Asiento,1549861.0,1765877787.412983,-4.7884033203125e-05,-0.00124498486328125,-0.0002633621826171875,-0.04412213740458015,0.25709923664122136,-0.1266412213740458
Asiento,1549873.0,1765877787.5161285,0.0004548983154296875,-0.0011252747802734373,-0.0005746083984374999,-0.10061068702290075,0.3790839694656488,-0.26198473282442747
Asiento,1549885.0,1765877787.5172005,0.0005506663818359375,-0.0013646949462890624,-0.0003591302490234375,-0.07740458015267176,0.36282442748091603,-0.26564885496183205
Asiento,1549897.0,1765877787.5182223,0.0006943184814453124,-0.0017477672119140624,-0.0004070142822265625,-0.07557251908396947,0.3818320610687023,-0.25603053435114503
Asiento,1549909.0,1765877787.5192127,0.001197100830078125,-0.0017238251953125,-0.000718260498046875,0.01717557251908397,0.43282442748091604,-0.40152671755725194
Asiento,1549921.0,1765877787.5201764,0.0008858546142578124,-0.0016519991455078123,-0.0006464344482421875,0.11954198473282443,0.49038167938931293,-0.4711450381679389
Asiento,1549933.0,1765877787.5211558,0.0004070142822265625,-0.0013886369628906248,-0.0010055646972656248,0.10923664122137405,0.8824427480916031,-0.5616030534351144
Asiento,1549945.0,1765877787.5220978,2.39420166015625e-05,-0.00105344873046875,0.000526724365234375,0.28335877862595416,0.7255725190839695,-0.48404580152671756
Asiento,1549957.0,1765877787.5230832,0.00014365209960937497,-0.0010295067138671875,-0.0004070142822265625,0.08603053435114504,0.799618320610687,-0.544885496183206
Asiento,1549969.0,1765877787.524033,0.00014365209960937497,-0.000718260498046875,0.0004070142822265625,0.23106870229007634,0.6699999999999999,-0.5103053435114503
Asiento,1549981.0,1765877787.6259959,0.00033518823242187503,-0.0010055646972656248,-0.0008858546142578124,0.1599236641221374,0.7959541984732824,-0.5100763358778625
Asiento,1549993.0,1765877787.6263454,0.00014365209960937497,-0.0008379705810546874,-0.0003112462158203125,0.09618320610687023,1.279618320610687,-0.5143511450381679
Asiento,1550005.0,1765877787.6266813,-0.0,-0.0006464344482421875,0.0003112462158203125,0.15778625954198475,1.2259541984732825,-0.47427480916030534
Asiento,1550017.0,1765877787.6270103,-0.00076614453125,-0.00016759411621093752,9.576806640625e-05,0.10541984732824428,0.9664122137404579,-0.2877099236641221
Asiento,1550029.0,1765877787.6273432,-0.000526724365234375,-0.00028730419921874995,0.0,-0.01465648854961832,0.6937404580152672,-0.2452671755725191
Asiento,1550041.0,1765877787.6276472,4.7884033203125e-05,0.0002633621826171875,0.0011252747802734373,-0.051755725190839694,0.32221374045801526,-0.05083969465648855
Asiento,1550053.0,1765877787.6279583,0.001101332763671875,-0.0010773907470703124,-0.0023702596435546874,-0.13282442748091602,0.433587786259542,0.05511450381679389
Asiento,1550065.0,1765877787.6282718,0.0002633621826171875,-0.0009576806640625,-0.0008379705810546874,-0.16755725190839693,1.3715267175572519,0.0599236641221374
Asiento,1550077.0,1765877787.6285722,0.0003112462158203125,-0.0013646949462890624,0.0018914193115234376,0.11763358778625954,0.3347328244274809,0.05946564885496183
Asiento,1550089.0,1765877787.7322521,-0.0003591302490234375,-0.0021787235107421873,-0.0006703764648437501,0.22786259541984735,0.45251908396946566,-0.004198473282442748
Asiento,1550101.0,1765877787.7344315,-7.182604980468749e-05,-0.00105344873046875,-0.0001197100830078125,0.26816793893129776,0.19442748091603052,0.14625954198473282
Asiento,1550113.0,1765877787.7361774,2.39420166015625e-05,-0.00076614453125,-0.000239420166015625,0.2729770992366412,0.3548091603053435,0.10656488549618322
Asiento,1550125.0,1765877787.7371287,-7.182604980468749e-05,-0.0006703764648437501,4.7884033203125e-05,0.21290076335877864,0.36793893129770994,0.13076335877862594
Asiento,1550137.0,1765877787.7378964,-0.0002154781494140625,-0.0011252747802734373,-0.00014365209960937497,0.12862595419847328,0.3287786259541985,0.13045801526717557
Asiento,1550149.0,1765877787.7386155,-0.0002633621826171875,-0.001101332763671875,-0.0001915361328125,0.11923664122137403,0.2929007633587786,0.08618320610687022
Asiento,1550161.0,1765877787.7393084,-0.000239420166015625,-0.0010055646972656248,-0.000239420166015625,0.10893129770992366,0.2269465648854962,0.05366412213740458
Asiento,1550173.0,1765877787.74055,-0.0002154781494140625,-0.0010055646972656248,-0.00028730419921874995,0.1166412213740458,0.16587786259541984,0.036793893129770994
Asiento,1550185.0,1765877787.7415519,-0.0002154781494140625,-0.00105344873046875,-0.00028730419921874995,0.156793893129771,0.17450381679389312,0.03137404580152672
Asiento,1550197.0,1765877787.7423136,-4.7884033203125e-05,-0.0010773907470703124,-0.000239420166015625,0.1648854961832061,0.16122137404580153,0.06076335877862595
Asiento,1550209.0,1765877787.846345,-7.182604980468749e-05,-0.00124498486328125,-0.000383072265625,0.18435114503816794,0.23603053435114504,0.06282442748091603
Asiento,1550221.0,1765877787.8477032,-0.0003112462158203125,-0.0011492167968749998,-0.0003112462158203125,0.2537404580152672,0.34534351145038167,0.021908396946564886
Asiento,1550233.0,1765877787.8488164,-0.0003591302490234375,-0.0010773907470703124,0.0,0.3094656488549618,0.4203053435114504,-0.0116793893129771
Asiento,1550245.0,1765877787.8498452,-0.0003591302490234375,-0.0010055646972656248,-9.576806640625e-05,0.24664122137404582,0.38106870229007633,-0.06580152671755725
Asiento,1550257.0,1765877787.8507836,-0.00033518823242187503,-0.00047884033203125,-0.00014365209960937497,0.20541984732824428,0.3419847328244275,-0.05984732824427481
